Iterations	Fitness (Avergage from 30 samples)
4918	305,959001210988
4919	305,959001210988
4920	305,959001210988
4921	305,959001210988
4922	305,959001210988
4923	305,959001210988
4924	305,959001210988
4925	305,959001210988
4926	305,959001210988
4927	305,959001210988
4928	305,959001210988
4929	305,959001210988
4930	305,959001210988
4931	305,959001210988
4932	305,959001210988
4933	305,959001210988
4934	305,959001210988
4935	305,959001210988
4936	305,959001210988
4937	305,959001210988
4938	305,959001210988
4939	305,959001210988
4940	305,959001210988
4941	305,959001210988
4942	305,959001210988
4943	305,959001210988
4944	305,959001210988
4945	305,959001210988
4946	305,959001210988
4947	305,959001210988
4948	305,959001210988
4949	305,959001210988
4950	305,959001210988
4951	305,959001210988
4952	305,959001210988
4953	305,959001210988
4954	305,959001210988
4955	305,959001210988
4956	305,959001210988
4957	305,959001210988
4958	305,959001210988
4959	305,959001210988
4960	305,959001210988
4961	305,959001210988
4962	305,959001210988
4963	305,959001210988
4964	305,959001210988
4965	305,959001210988
4966	305,959001210988
4967	305,959001210988
4968	305,959001210988
4969	305,959001210988
4970	305,959001210988
4971	305,959001210988
4972	305,959001210988
4973	305,959001210988
4974	305,959001210988
4975	305,959001210988
4976	305,959001210988
4977	305,959001210988
4978	305,959001210988
4979	305,959001210988
4980	305,959001210988
4981	305,959001210988
4982	305,959001210988
4983	305,959001210988
4984	305,959001210988
4985	305,959001210988
4986	305,959001210988
4987	305,959001210988
4988	305,959001210988
4989	305,959001210988
4990	305,959001210988
4991	305,959001210988
4992	305,959001210988
4993	305,959001210988
4994	305,959001210988
4995	305,959001210988
4996	305,959001210988
4997	305,959001210988
4998	305,959001210988
4999	305,959001210988
5000	305,959001210988
5001	305,959001210988
5002	305,959001210988
5003	305,959001210988
5004	305,959001210988
5005	305,959001210988
5006	305,959001210988
5007	305,959001210988
5008	305,959001210988
5009	305,959001210988
5010	305,959001210988
5011	305,959001210988
5012	305,959001210988
5013	305,959001210988
5014	305,959001210988
5015	305,959001210988
5016	305,959001210988
5017	305,959001210988
5018	305,959001210988
5019	305,959001210988
5020	305,959001210988
5021	305,959001210988
5022	305,959001210988
5023	305,959001210988
5024	305,959001210988
5025	305,959001210988
5026	305,959001210988
5027	305,959001210988
5028	305,959001210988
5029	305,959001210988
5030	305,959001210988
5031	305,959001210988
5032	305,959001210988
5033	305,959001210988
5034	305,959001210988
5035	305,959001210988
5036	305,959001210988
5037	305,959001210988
5038	305,959001210988
5039	305,959001210988
5040	305,959001210988
5041	305,959001210988
5042	305,959001210988
5043	305,959001210988
5044	305,959001210988
5045	305,959001210988
5046	305,959001210988
5047	305,959001210988
5048	305,959001210988
5049	305,959001210988
5050	305,959001210988
5051	305,959001210988
5052	305,959001210988
5053	305,959001210988
5054	305,959001210988
5055	305,959001210988
5056	305,959001210988
5057	305,959001210988
5058	305,959001210988
5059	305,959001210988
5060	305,959001210988
5061	305,959001210988
5062	305,959001210988
5063	305,959001210988
5064	305,959001210988
5065	305,959001210988
5066	305,959001210988
5067	305,959001210988
5068	305,959001210988
5069	305,959001210988
5070	305,959001210988
5071	305,959001210988
5072	305,959001210988
5073	305,959001210988
5074	305,959001210988
5075	305,959001210988
5076	305,959001210988
5077	305,959001210988
5078	305,959001210988
5079	305,959001210988
5080	305,959001210988
5081	305,959001210988
5082	305,959001210988
5083	305,959001210988
5084	305,959001210988
5085	305,959001210988
5086	305,959001210988
5087	305,959001210988
5088	305,959001210988
5089	305,959001210988
5090	305,959001210988
5091	305,959001210988
5092	305,959001210988
5093	305,959001210988
5094	305,959001210988
5095	305,959001210988
5096	305,959001210988
5097	305,959001210988
5098	305,959001210988
5099	305,959001210988
5100	305,959001210988
5101	305,959001210988
5102	305,959001210988
5103	305,959001210988
5104	305,959001210988
5105	305,959001210988
5106	305,959001210988
5107	305,959001210988
5108	305,959001210988
5109	305,959001210988
5110	305,959001210988
5111	305,959001210988
5112	305,959001210988
5113	305,959001210988
5114	305,959001210988
5115	305,959001210988
5116	305,959001210988
5117	305,959001210988
5118	305,959001210988
5119	305,959001210988
5120	305,959001210988
5121	305,959001210988
5122	305,959001210988
5123	305,959001210988
5124	305,959001210988
5125	305,959001210988
5126	305,959001210988
5127	305,959001210988
5128	305,959001210988
5129	305,959001210988
5130	305,959001210988
5131	305,959001210988
5132	305,959001210988
5133	305,959001210988
5134	305,959001210988
5135	305,959001210988
5136	305,959001210988
5137	305,959001210988
5138	305,959001210988
5139	305,959001210988
5140	305,959001210988
5141	305,959001210988
5142	305,959001210988
5143	305,959001210988
5144	305,959001210988
5145	305,959001210988
5146	305,959001210988
5147	305,959001210988
5148	305,959001210988
5149	305,959001210988
5150	305,959001210988
5151	305,959001210988
5152	305,959001210988
5153	305,959001210988
5154	305,959001210988
5155	305,959001210988
5156	305,959001210988
5157	305,959001210988
5158	305,959001210988
5159	305,959001210988
5160	305,959001210988
5161	305,959001210988
5162	305,959001210988
5163	305,959001210988
5164	305,959001210988
5165	305,959001210988
5166	305,959001210988
5167	305,959001210988
5168	305,959001210988
5169	305,959001210988
5170	305,959001210988
5171	305,959001210988
5172	305,959001210988
5173	305,959001210988
5174	305,959001210988
5175	305,959001210988
5176	305,959001210988
5177	305,959001210988
5178	305,959001210988
5179	305,959001210988
5180	305,959001210988
5181	305,959001210988
5182	305,959001210988
5183	305,959001210988
5184	305,959001210988
5185	305,959001210988
5186	305,959001210988
5187	305,959001210988
5188	305,959001210988
5189	305,959001210988
5190	305,959001210988
5191	305,959001210988
5192	305,959001210988
5193	305,959001210988
5194	305,959001210988
5195	305,959001210988
5196	305,959001210988
5197	305,959001210988
5198	305,959001210988
5199	305,959001210988
5200	305,959001210988
5201	305,959001210988
5202	305,959001210988
5203	305,959001210988
5204	305,959001210988
5205	305,959001210988
5206	305,959001210988
5207	305,959001210988
5208	305,959001210988
5209	305,959001210988
5210	305,959001210988
5211	305,959001210988
5212	305,959001210988
5213	305,959001210988
5214	305,959001210988
5215	305,959001210988
5216	305,959001210988
5217	305,959001210988
5218	305,959001210988
5219	305,959001210988
5220	305,959001210988
5221	305,959001210988
5222	305,959001210988
5223	305,959001210988
5224	305,959001210988
5225	305,959001210988
5226	305,959001210988
5227	305,959001210988
5228	305,959001210988
5229	305,959001210988
5230	305,959001210988
5231	305,959001210988
5232	305,959001210988
5233	305,959001210988
5234	305,959001210988
5235	305,959001210988
5236	305,959001210988
5237	305,959001210988
5238	305,959001210988
5239	305,959001210988
5240	305,959001210988
5241	305,959001210988
5242	305,959001210988
5243	305,959001210988
5244	305,959001210988
5245	305,959001210988
5246	305,959001210988
5247	305,959001210988
5248	305,959001210988
5249	305,959001210988
5250	305,959001210988
5251	305,959001210988
5252	305,959001210988
5253	305,959001210988
5254	305,959001210988
5255	305,959001210988
5256	305,959001210988
5257	305,959001210988
5258	305,959001210988
5259	305,959001210988
5260	305,959001210988
5261	305,959001210988
5262	305,959001210988
5263	305,959001210988
5264	305,959001210988
5265	305,959001210988
5266	305,959001210988
5267	305,959001210988
5268	305,959001210988
5269	305,959001210988
5270	305,959001210988
5271	305,959001210988
5272	305,959001210988
5273	305,959001210988
5274	305,959001210988
5275	305,959001210988
5276	305,959001210988
5277	305,959001210988
5278	305,959001210988
5279	305,959001210988
5280	305,959001210988
5281	305,959001210988
5282	305,959001210988
5283	305,959001210988
5284	305,959001210988
5285	305,959001210988
5286	305,959001210988
5287	305,959001210988
5288	305,959001210988
5289	305,959001210988
5290	305,959001210988
5291	305,959001210988
5292	305,959001210988
5293	305,959001210988
5294	305,959001210988
5295	305,959001210988
5296	305,959001210988
5297	305,959001210988
5298	305,959001210988
5299	305,959001210988
5300	305,959001210988
5301	305,959001210988
5302	305,959001210988
5303	305,959001210988
5304	305,959001210988
5305	305,959001210988
5306	305,959001210988
5307	305,959001210988
5308	305,959001210988
5309	305,959001210988
5310	305,959001210988
5311	305,959001210988
5312	305,959001210988
5313	305,959001210988
5314	305,959001210988
5315	305,959001210988
5316	305,959001210988
5317	305,959001210988
5318	305,959001210988
5319	305,959001210988
5320	305,959001210988
5321	305,959001210988
5322	305,959001210988
5323	305,959001210988
5324	305,959001210988
5325	305,959001210988
5326	305,959001210988
5327	305,959001210988
5328	305,959001210988
5329	305,959001210988
5330	305,959001210988
5331	305,959001210988
5332	305,959001210988
5333	305,959001210988
5334	305,959001210988
5335	305,959001210988
5336	305,959001210988
5337	305,959001210988
5338	305,959001210988
5339	305,959001210988
5340	305,959001210988
5341	305,959001210988
5342	305,959001210988
5343	305,959001210988
5344	305,959001210988
5345	305,959001210988
5346	305,959001210988
5347	305,959001210988
5348	305,959001210988
5349	305,959001210988
5350	305,959001210988
5351	305,959001210988
5352	305,959001210988
5353	305,959001210988
5354	305,959001210988
5355	305,959001210988
5356	305,959001210988
5357	305,959001210988
5358	305,959001210988
5359	305,959001210988
5360	305,959001210988
5361	305,959001210988
5362	305,959001210988
5363	305,959001210988
5364	305,959001210988
5365	305,959001210988
5366	305,959001210988
5367	305,959001210988
5368	305,959001210988
5369	305,959001210988
5370	305,959001210988
5371	305,959001210988
5372	305,959001210988
5373	305,959001210988
5374	305,959001210988
5375	305,959001210988
5376	305,959001210988
5377	305,959001210988
5378	305,959001210988
5379	305,959001210988
5380	305,959001210988
5381	305,959001210988
5382	305,959001210988
5383	305,959001210988
5384	305,959001210988
5385	305,959001210988
5386	305,959001210988
5387	305,959001210988
5388	305,959001210988
5389	305,959001210988
5390	305,959001210988
5391	305,959001210988
5392	305,959001210988
5393	305,959001210988
5394	305,959001210988
5395	305,959001210988
5396	305,959001210988
5397	305,959001210988
5398	305,959001210988
5399	305,959001210988
5400	305,959001210988
5401	305,959001210988
5402	305,959001210988
5403	305,959001210988
5404	305,959001210988
5405	305,959001210988
5406	305,959001210988
5407	305,959001210988
5408	305,959001210988
5409	305,959001210988
5410	305,959001210988
5411	305,959001210988
5412	305,959001210988
5413	305,959001210988
5414	305,959001210988
5415	305,959001210988
5416	305,959001210988
5417	305,959001210988
5418	305,959001210988
5419	305,959001210988
5420	305,959001210988
5421	305,959001210988
5422	305,959001210988
5423	305,959001210988
5424	305,959001210988
5425	305,959001210988
5426	305,959001210988
5427	305,959001210988
5428	305,959001210988
5429	305,959001210988
5430	305,959001210988
5431	305,959001210988
5432	305,959001210988
5433	305,959001210988
5434	305,959001210988
5435	305,959001210988
5436	305,959001210988
5437	305,959001210988
5438	305,959001210988
5439	305,959001210988
5440	305,959001210988
5441	305,959001210988
5442	305,959001210988
5443	305,959001210988
5444	305,959001210988
5445	305,959001210988
5446	305,959001210988
5447	305,959001210988
5448	305,959001210988
5449	305,959001210988
5450	305,959001210988
5451	305,959001210988
5452	305,959001210988
5453	305,959001210988
5454	305,959001210988
5455	305,959001210988
5456	305,959001210988
5457	305,959001210988
5458	305,959001210988
5459	305,959001210988
5460	305,959001210988
5461	305,959001210988
5462	305,959001210988
5463	305,959001210988
5464	305,959001210988
5465	305,959001210988
5466	305,959001210988
5467	305,959001210988
5468	305,959001210988
5469	305,959001210988
5470	305,959001210988
5471	305,959001210988
5472	305,959001210988
5473	305,959001210988
5474	305,959001210988
5475	305,959001210988
5476	305,959001210988
5477	305,959001210988
5478	305,959001210988
5479	305,959001210988
5480	305,959001210988
5481	305,959001210988
5482	305,959001210988
5483	305,959001210988
5484	305,959001210988
5485	305,959001210988
5486	305,959001210988
5487	305,959001210988
5488	305,959001210988
5489	305,959001210988
5490	305,959001210988
5491	305,959001210988
5492	305,959001210988
5493	305,959001210988
5494	305,959001210988
5495	305,959001210988
5496	305,959001210988
5497	305,959001210988
5498	305,959001210988
5499	305,959001210988
5500	305,959001210988
5501	305,959001210988
5502	305,959001210988
5503	305,959001210988
5504	305,959001210988
5505	305,959001210988
5506	305,959001210988
5507	305,959001210988
5508	305,959001210988
5509	305,959001210988
5510	305,959001210988
5511	305,959001210988
5512	305,959001210988
5513	305,959001210988
5514	305,959001210988
5515	305,959001210988
5516	305,959001210988
5517	305,959001210988
5518	305,959001210988
5519	305,959001210988
5520	305,959001210988
5521	305,959001210988
5522	305,959001210988
5523	305,959001210988
5524	305,959001210988
5525	305,959001210988
5526	305,959001210988
5527	305,959001210988
5528	305,959001210988
5529	305,959001210988
5530	305,959001210988
5531	305,959001210988
5532	305,959001210988
5533	305,959001210988
5534	305,959001210988
5535	305,959001210988
5536	305,959001210988
5537	305,959001210988
5538	305,959001210988
5539	305,959001210988
5540	305,959001210988
5541	305,959001210988
5542	305,959001210988
5543	305,959001210988
5544	305,959001210988
5545	305,959001210988
5546	305,959001210988
5547	305,959001210988
5548	305,959001210988
5549	305,959001210988
5550	305,959001210988
5551	305,959001210988
5552	305,959001210988
5553	305,959001210988
5554	305,959001210988
5555	305,959001210988
5556	305,959001210988
5557	305,959001210988
5558	305,959001210988
5559	305,959001210988
5560	305,959001210988
5561	305,959001210988
5562	305,959001210988
5563	305,959001210988
5564	305,959001210988
5565	305,959001210988
5566	305,959001210988
5567	305,959001210988
5568	305,959001210988
5569	305,959001210988
5570	305,959001210988
5571	305,959001210988
5572	305,959001210988
5573	305,959001210988
5574	305,959001210988
5575	305,959001210988
5576	305,959001210988
5577	305,959001210988
5578	305,959001210988
5579	305,959001210988
5580	305,959001210988
5581	305,959001210988
5582	305,959001210988
5583	305,959001210988
5584	305,959001210988
5585	305,959001210988
5586	305,959001210988
5587	305,959001210988
5588	305,959001210988
5589	305,959001210988
5590	305,959001210988
5591	305,959001210988
5592	305,959001210988
5593	305,959001210988
5594	305,959001210988
5595	305,959001210988
5596	305,959001210988
5597	305,959001210988
5598	305,959001210988
5599	305,959001210988
5600	305,959001210988
5601	305,959001210988
5602	305,959001210988
5603	305,959001210988
5604	305,959001210988
5605	305,959001210988
5606	305,959001210988
5607	305,959001210988
5608	305,959001210988
5609	305,959001210988
5610	305,959001210988
5611	305,959001210988
5612	305,959001210988
5613	305,959001210988
5614	305,959001210988
5615	305,959001210988
5616	305,959001210988
5617	305,959001210988
5618	305,959001210988
5619	305,959001210988
5620	305,959001210988
5621	305,959001210988
5622	305,959001210988
5623	305,959001210988
5624	305,959001210988
5625	305,959001210988
5626	305,959001210988
5627	305,959001210988
5628	305,959001210988
5629	305,959001210988
5630	305,959001210988
5631	305,959001210988
5632	305,959001210988
5633	305,959001210988
5634	305,959001210988
5635	305,959001210988
5636	305,959001210988
5637	305,959001210988
5638	305,959001210988
5639	305,959001210988
5640	305,959001210988
5641	305,959001210988
5642	305,959001210988
5643	305,959001210988
5644	305,959001210988
5645	305,959001210988
5646	305,959001210988
5647	305,959001210988
5648	305,959001210988
5649	305,959001210988
5650	305,959001210988
5651	305,959001210988
5652	305,959001210988
5653	305,959001210988
5654	305,959001210988
5655	305,959001210988
5656	305,959001210988
5657	305,959001210988
5658	305,959001210988
5659	305,959001210988
5660	305,959001210988
5661	305,959001210988
5662	305,959001210988
5663	305,959001210988
5664	305,959001210988
5665	305,959001210988
5666	305,959001210988
5667	305,959001210988
5668	305,959001210988
5669	305,959001210988
5670	305,959001210988
5671	305,959001210988
5672	305,959001210988
5673	305,959001210988
5674	305,959001210988
5675	305,959001210988
5676	305,959001210988
5677	305,959001210988
5678	305,959001210988
5679	305,959001210988
5680	305,959001210988
5681	305,959001210988
5682	305,959001210988
5683	305,959001210988
5684	305,959001210988
5685	305,959001210988
5686	305,959001210988
5687	305,959001210988
5688	305,959001210988
5689	305,959001210988
5690	305,959001210988
5691	305,959001210988
5692	305,959001210988
5693	305,959001210988
5694	305,959001210988
5695	305,959001210988
5696	305,959001210988
5697	305,959001210988
5698	305,959001210988
5699	305,959001210988
5700	305,959001210988
5701	305,959001210988
5702	305,959001210988
5703	305,959001210988
5704	305,959001210988
5705	305,959001210988
5706	305,959001210988
5707	305,959001210988
5708	305,959001210988
5709	305,959001210988
5710	305,959001210988
5711	305,959001210988
5712	305,959001210988
5713	305,959001210988
5714	305,959001210988
5715	305,959001210988
5716	305,959001210988
5717	305,959001210988
5718	305,959001210988
5719	305,959001210988
5720	305,959001210988
5721	305,959001210988
5722	305,959001210988
5723	305,959001210988
5724	305,959001210988
5725	305,959001210988
5726	305,959001210988
5727	305,959001210988
5728	305,959001210988
5729	305,959001210988
5730	305,959001210988
5731	305,959001210988
5732	305,959001210988
5733	305,959001210988
5734	305,959001210988
5735	305,959001210988
5736	305,959001210988
5737	305,959001210988
5738	305,959001210988
5739	305,959001210988
5740	305,959001210988
5741	305,959001210988
5742	305,959001210988
5743	305,959001210988
5744	305,959001210988
5745	305,959001210988
5746	305,959001210988
5747	305,959001210988
5748	305,959001210988
5749	305,959001210988
5750	305,959001210988
5751	305,959001210988
5752	305,959001210988
5753	305,959001210988
5754	305,959001210988
5755	305,959001210988
5756	305,959001210988
5757	305,959001210988
5758	305,959001210988
5759	305,959001210988
5760	305,959001210988
5761	305,959001210988
5762	305,959001210988
5763	305,959001210988
5764	305,959001210988
5765	305,959001210988
5766	305,959001210988
5767	305,959001210988
5768	305,959001210988
5769	305,959001210988
5770	305,959001210988
5771	305,959001210988
5772	305,959001210988
5773	305,959001210988
5774	305,959001210988
5775	305,959001210988
5776	305,959001210988
5777	305,959001210988
5778	305,959001210988
5779	305,959001210988
5780	305,959001210988
5781	305,959001210988
5782	305,959001210988
5783	305,959001210988
5784	305,959001210988
5785	305,959001210988
5786	305,959001210988
5787	305,959001210988
5788	305,959001210988
5789	305,959001210988
5790	305,959001210988
5791	305,959001210988
5792	305,959001210988
5793	305,959001210988
5794	305,959001210988
5795	305,959001210988
5796	305,959001210988
5797	305,959001210988
5798	305,959001210988
5799	305,959001210988
5800	305,959001210988
5801	305,959001210988
5802	305,959001210988
5803	305,959001210988
5804	305,959001210988
5805	305,959001210988
5806	305,959001210988
5807	305,959001210988
5808	305,959001210988
5809	305,959001210988
5810	305,959001210988
5811	305,959001210988
5812	305,959001210988
5813	305,959001210988
5814	305,959001210988
5815	305,959001210988
5816	305,959001210988
5817	305,959001210988
5818	305,959001210988
5819	305,959001210988
5820	305,959001210988
5821	305,959001210988
5822	305,959001210988
5823	305,959001210988
5824	305,959001210988
5825	305,959001210988
5826	305,959001210988
5827	305,959001210988
5828	305,959001210988
5829	305,959001210988
5830	305,959001210988
5831	305,959001210988
5832	305,959001210988
5833	305,959001210988
5834	305,959001210988
5835	305,959001210988
5836	305,959001210988
5837	305,959001210988
5838	305,959001210988
5839	305,959001210988
5840	305,959001210988
5841	305,959001210988
5842	305,959001210988
5843	305,959001210988
5844	305,959001210988
5845	305,959001210988
5846	305,959001210988
5847	305,959001210988
5848	305,959001210988
5849	305,959001210988
5850	305,959001210988
5851	305,959001210988
5852	305,959001210988
5853	305,959001210988
5854	305,959001210988
5855	305,959001210988
5856	305,959001210988
5857	305,959001210988
5858	305,959001210988
5859	305,959001210988
5860	305,959001210988
5861	305,959001210988
5862	305,959001210988
5863	305,959001210988
5864	305,959001210988
5865	305,959001210988
5866	305,959001210988
5867	305,959001210988
5868	305,959001210988
5869	305,959001210988
5870	305,959001210988
5871	305,959001210988
5872	305,959001210988
5873	305,959001210988
5874	305,959001210988
5875	305,959001210988
5876	305,959001210988
5877	305,959001210988
5878	305,959001210988
5879	305,959001210988
5880	305,959001210988
5881	305,959001210988
5882	305,959001210988
5883	305,959001210988
5884	305,959001210988
5885	305,959001210988
5886	305,959001210988
5887	305,959001210988
5888	305,959001210988
5889	305,959001210988
5890	305,959001210988
5891	305,959001210988
5892	305,959001210988
5893	305,959001210988
5894	305,959001210988
5895	305,959001210988
5896	305,959001210988
5897	305,959001210988
5898	305,959001210988
5899	305,959001210988
5900	305,959001210988
5901	305,959001210988
5902	305,959001210988
5903	305,959001210988
5904	305,959001210988
5905	305,959001210988
5906	305,959001210988
5907	305,959001210988
5908	305,959001210988
5909	305,959001210988
5910	305,959001210988
5911	305,959001210988
5912	305,959001210988
5913	305,959001210988
5914	305,959001210988
5915	305,959001210988
5916	305,959001210988
5917	305,959001210988
5918	305,959001210988
5919	305,959001210988
5920	305,959001210988
5921	305,959001210988
5922	305,959001210988
5923	305,959001210988
5924	305,959001210988
5925	305,959001210988
5926	305,959001210988
5927	305,959001210988
5928	305,959001210988
5929	305,959001210988
5930	305,959001210988
5931	305,959001210988
5932	305,959001210988
5933	305,959001210988
5934	305,959001210988
5935	305,959001210988
5936	305,959001210988
5937	305,959001210988
5938	305,959001210988
5939	305,959001210988
5940	305,959001210988
5941	305,959001210988
5942	305,959001210988
5943	305,959001210988
5944	305,959001210988
5945	305,959001210988
5946	305,959001210988
5947	305,959001210988
5948	305,959001210988
5949	305,959001210988
5950	305,959001210988
5951	305,959001210988
5952	305,959001210988
5953	305,959001210988
5954	305,959001210988
5955	305,959001210988
5956	305,959001210988
5957	305,959001210988
5958	305,959001210988
5959	305,959001210988
5960	305,959001210988
5961	305,959001210988
5962	305,959001210988
5963	305,959001210988
5964	305,959001210988
5965	305,959001210988
5966	305,959001210988
5967	305,959001210988
5968	305,959001210988
5969	305,959001210988
5970	305,959001210988
5971	305,959001210988
5972	305,959001210988
5973	305,959001210988
5974	305,959001210988
5975	305,959001210988
5976	305,959001210988
5977	305,959001210988
5978	305,959001210988
5979	305,959001210988
5980	305,959001210988
5981	305,959001210988
5982	305,959001210988
5983	305,959001210988
5984	305,959001210988
5985	305,959001210988
5986	305,959001210988
5987	305,959001210988
5988	305,959001210988
5989	305,959001210988
5990	305,959001210988
5991	305,959001210988
5992	305,959001210988
5993	305,959001210988
5994	305,959001210988
5995	305,959001210988
5996	305,959001210988
5997	305,959001210988
5998	305,959001210988
5999	305,959001210988
6000	305,959001210988
6001	305,959001210988
6002	305,959001210988
6003	305,959001210988
6004	305,959001210988
6005	305,959001210988
6006	305,959001210988
6007	305,959001210988
6008	305,959001210988
6009	305,959001210988
6010	305,959001210988
6011	305,959001210988
6012	305,959001210988
6013	305,959001210988
6014	305,959001210988
6015	305,959001210988
6016	305,959001210988
6017	305,959001210988
6018	305,959001210988
6019	305,959001210988
6020	305,959001210988
6021	305,959001210988
6022	305,959001210988
6023	305,959001210988
6024	305,959001210988
6025	305,959001210988
6026	305,959001210988
6027	305,959001210988
6028	305,959001210988
6029	305,959001210988
6030	305,959001210988
6031	305,959001210988
6032	305,959001210988
6033	305,959001210988
6034	305,959001210988
6035	305,959001210988
6036	305,959001210988
6037	305,959001210988
6038	305,959001210988
6039	305,959001210988
6040	305,959001210988
6041	305,959001210988
6042	305,959001210988
6043	305,959001210988
6044	305,959001210988
6045	305,959001210988
6046	305,959001210988
6047	305,959001210988
6048	305,959001210988
6049	305,959001210988
6050	305,959001210988
6051	305,959001210988
6052	305,959001210988
6053	305,959001210988
6054	305,959001210988
6055	305,959001210988
6056	305,959001210988
6057	305,959001210988
6058	305,959001210988
6059	305,959001210988
6060	305,959001210988
6061	305,959001210988
6062	305,959001210988
6063	305,959001210988
6064	305,959001210988
6065	305,959001210988
6066	305,959001210988
6067	305,959001210988
6068	305,959001210988
6069	305,959001210988
6070	305,959001210988
6071	305,959001210988
6072	305,959001210988
6073	305,959001210988
6074	305,959001210988
6075	305,959001210988
6076	305,959001210988
6077	305,959001210988
6078	305,959001210988
6079	305,959001210988
6080	305,959001210988
6081	305,959001210988
6082	305,959001210988
6083	305,959001210988
6084	305,959001210988
6085	305,959001210988
6086	305,959001210988
6087	305,959001210988
6088	305,959001210988
6089	305,959001210988
6090	305,959001210988
6091	305,959001210988
6092	305,959001210988
6093	305,959001210988
6094	305,959001210988
6095	305,959001210988
6096	305,959001210988
6097	305,959001210988
6098	305,959001210988
6099	305,959001210988
6100	305,959001210988
6101	305,959001210988
6102	305,959001210988
6103	305,959001210988
6104	305,959001210988
6105	305,959001210988
6106	305,959001210988
6107	305,959001210988
6108	305,959001210988
6109	305,959001210988
6110	305,959001210988
6111	305,959001210988
6112	305,959001210988
6113	305,959001210988
6114	305,959001210988
6115	305,959001210988
6116	305,959001210988
6117	305,959001210988
6118	305,959001210988
6119	305,959001210988
6120	305,959001210988
6121	305,959001210988
6122	305,959001210988
6123	305,959001210988
6124	305,959001210988
6125	305,959001210988
6126	305,959001210988
6127	305,959001210988
6128	305,959001210988
6129	305,959001210988
6130	305,959001210988
6131	305,959001210988
6132	305,959001210988
6133	305,959001210988
6134	305,959001210988
6135	305,959001210988
6136	305,959001210988
6137	305,959001210988
6138	305,959001210988
6139	305,959001210988
6140	305,959001210988
6141	305,959001210988
6142	305,959001210988
6143	305,959001210988
6144	305,959001210988
6145	305,959001210988
6146	305,959001210988
6147	305,959001210988
6148	305,959001210988
6149	305,959001210988
6150	305,959001210988
6151	305,959001210988
6152	305,959001210988
6153	305,959001210988
6154	305,959001210988
6155	305,959001210988
6156	305,959001210988
6157	305,959001210988
6158	305,959001210988
6159	305,959001210988
6160	305,959001210988
6161	305,959001210988
6162	305,959001210988
6163	305,959001210988
6164	305,959001210988
6165	305,959001210988
6166	305,959001210988
6167	305,959001210988
6168	305,959001210988
6169	305,959001210988
6170	305,959001210988
6171	305,959001210988
6172	305,959001210988
6173	305,959001210988
6174	305,959001210988
6175	305,959001210988
6176	305,959001210988
6177	305,959001210988
6178	305,959001210988
6179	305,959001210988
6180	305,959001210988
6181	305,959001210988
6182	305,959001210988
6183	305,959001210988
6184	305,959001210988
6185	305,959001210988
6186	305,959001210988
6187	305,959001210988
6188	305,959001210988
6189	305,959001210988
6190	305,959001210988
6191	305,959001210988
6192	305,959001210988
6193	305,959001210988
6194	305,959001210988
6195	305,959001210988
6196	305,959001210988
6197	305,959001210988
6198	305,959001210988
6199	305,959001210988
6200	305,959001210988
6201	305,959001210988
6202	305,959001210988
6203	305,959001210988
6204	305,959001210988
6205	305,959001210988
6206	305,959001210988
6207	305,959001210988
6208	305,959001210988
6209	305,959001210988
6210	305,959001210988
6211	305,959001210988
6212	305,959001210988
6213	305,959001210988
6214	305,959001210988
6215	305,959001210988
6216	305,959001210988
6217	305,959001210988
6218	305,959001210988
6219	305,959001210988
6220	305,959001210988
6221	305,959001210988
6222	305,959001210988
6223	305,959001210988
6224	305,959001210988
6225	305,959001210988
6226	305,959001210988
6227	305,959001210988
6228	305,959001210988
6229	305,959001210988
6230	305,959001210988
6231	305,959001210988
6232	305,959001210988
6233	305,959001210988
6234	305,959001210988
6235	305,959001210988
6236	305,959001210988
6237	305,959001210988
6238	305,959001210988
6239	305,959001210988
6240	305,959001210988
6241	305,959001210988
6242	305,959001210988
6243	305,959001210988
6244	305,959001210988
6245	305,959001210988
6246	305,959001210988
6247	305,959001210988
6248	305,959001210988
6249	305,959001210988
6250	305,959001210988
6251	305,959001210988
6252	305,959001210988
6253	305,959001210988
6254	305,959001210988
6255	305,959001210988
6256	305,959001210988
6257	305,959001210988
6258	305,959001210988
6259	305,959001210988
6260	305,959001210988
6261	305,959001210988
6262	305,959001210988
6263	305,959001210988
6264	305,959001210988
6265	305,959001210988
6266	305,959001210988
6267	305,959001210988
6268	305,959001210988
6269	305,959001210988
6270	305,959001210988
6271	305,959001210988
6272	305,959001210988
6273	305,959001210988
6274	305,959001210988
6275	305,959001210988
6276	305,959001210988
6277	305,959001210988
6278	305,959001210988
6279	305,959001210988
6280	305,959001210988
6281	305,959001210988
6282	305,959001210988
6283	305,959001210988
6284	305,959001210988
6285	305,959001210988
6286	305,959001210988
6287	305,959001210988
6288	305,959001210988
6289	305,959001210988
6290	305,959001210988
6291	305,959001210988
6292	305,959001210988
6293	305,959001210988
6294	305,959001210988
6295	305,959001210988
6296	305,959001210988
6297	305,959001210988
6298	305,959001210988
6299	305,959001210988
6300	305,959001210988
6301	305,959001210988
6302	305,959001210988
6303	305,959001210988
6304	305,959001210988
6305	305,959001210988
6306	305,959001210988
6307	305,959001210988
6308	305,959001210988
6309	305,959001210988
6310	305,959001210988
6311	305,959001210988
6312	305,959001210988
6313	305,959001210988
6314	305,959001210988
