1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Fitness	Iterations (Average from 30 samples)
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12893,5678346637	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17425,8925663092	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	14025,9871298852	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	709	13399,6226778761
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12893,5678346637	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17425,8925663092	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	14025,9871298852	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	710	13399,6226778761
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17425,8925663092	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	14025,9871298852	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	711	13379,0772602583
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17425,8925663092	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	14025,9871298852	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	712	13379,0772602583
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17425,8925663092	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	713	13368,6392316793
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14220,1237723311	8993,24355507065	714	13365,9063333182
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	715	13364,545591428
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14289,3744298517	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	716	13364,545591428
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	19079,4726813864	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14063,7290638278	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	717	13357,0240792272
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14063,7290638278	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	718	13347,7758988067
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14063,7290638278	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	719	13347,7758988067
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14063,7290638278	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	720	13347,7758988067
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12414,755157291	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	14063,7290638278	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	721	13347,7758988067
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12383,6954285105	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	17343,9056154776	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	722	13343,1752085926
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12383,6954285105	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	723	13320,6070054064
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12383,6954285105	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	13515,6565956684	14179,3015156232	8993,24355507065	724	13320,6070054064
12847,5780419157	16944,2777967656	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	725	13293,6883905744
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	10123,5789817628	18802,0272687712	11465,8211375114	15499,8792633887	12426,089801267	12656,6319887711	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	726	13282,6469340423
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	11144,1033282666	15523,2652183069	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11465,8211375114	15499,8792633887	12233,0725607927	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	727	13223,5273361949
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15523,2652183069	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11465,8211375114	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	728	13183,5265818042
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11465,8211375114	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	729	13181,9674034645
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11465,8211375114	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	730	13181,9674034645
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	731	13174,7436311801
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	8205,08302694375	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	732	13174,7436311801
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	733	13160,0763585334
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15812,9010562774	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	734	13160,0763585334
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	735	13146,6223495074
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	736	13146,6223495074
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	11045,7253940352	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	737	13146,6223495074
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10754,3927150634	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	14179,3015156232	8993,24355507065	738	13136,9112602083
12847,5780419157	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10754,3927150634	14374,2604791744	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	14153,0254636842	12694,6604768028	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	739	13121,7818029219
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10754,3927150634	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	13995,7998278655	12694,6604768028	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	740	13109,8006959815
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	13995,7998278655	12694,6604768028	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	741	13107,1313438396
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	742	13107,0553957617
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19331,4662565746	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	743	13107,0553957617
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	17044,0335880355	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8993,24355507065	744	13101,1213784501
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	745	13094,3460607516
12651,2626659325	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	746	13094,3460607516
12517,9320547663	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13712,8462725154	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	747	13089,9017070461
12517,9320547663	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15409,2807854973	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	748	13083,0376206825
12517,9320547663	16613,0341008047	8266,03443919548	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13464,8299238843	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	749	13081,9043642793
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	750	13072,254732973
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	751	13072,254732973
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	752	13072,254732973
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15476,4898681154	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	12110,1455434853	12305,4221946573	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	753	13072,254732973
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	754	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	755	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	756	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	757	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	758	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	759	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15499,8792633887	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13725,4177970304	8884,36727947154	760	13061,3595347972
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15352,3957466957	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13395,2722637869	8884,36727947154	761	13045,438566466
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15352,3957466957	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13395,2722637869	8884,36727947154	762	13045,438566466
12517,9320547663	16613,0341008047	8064,12086781261	10519,9861011276	12277,2053061301	15375,2830933994	10067,0077138545	15454,1997946274	10674,3121508051	14368,3682827645	12112,9775034215	13377,254556078	8894,21808092802	18802,0272687712	11249,1079689794	15352,3957466957	11839,1389188984	12271,8629474595	16666,8595198917	19153,4457372267	13956,7680861859	7765,06484754201	16949,65033268	13506,9236816098	13995,7998278655	12692,3820344658	11587,3748501336	12978,8160757965	13395,2722637869	8884,36727947154	763	13045,438566466
